 &plot nbnd=  13, nks=   201 /
   -8.165   -8.149   -8.149   -8.070   -8.067   -6.071    5.412    6.402    6.402    8.618
   10.055   11.003   11.003
            0.000000  0.000000  0.150000
   -8.162   -8.150   -8.150   -8.069   -8.067   -6.104    5.636    6.494    6.494    8.409
   10.149   10.871   10.871
            0.000000  0.000000  0.125000
   -8.159   -8.151   -8.151   -8.069   -8.067   -6.132    5.859    6.577    6.577    8.196
   10.236   10.754   10.754
            0.000000  0.000000  0.100000
   -8.157   -8.151   -8.151   -8.068   -8.067   -6.155    6.082    6.649    6.649    7.979
   10.313   10.654   10.654
            0.000000  0.000000  0.075000
   -8.155   -8.152   -8.152   -8.068   -8.068   -6.172    6.301    6.707    6.707    7.764
   10.378   10.574   10.574
            0.000000  0.000000  0.050000
   -8.154   -8.152   -8.152   -8.068   -8.068   -6.185    6.511    6.751    6.751    7.555
   10.426   10.515   10.515
            0.000000  0.000000  0.025000
   -8.153   -8.152   -8.152   -8.068   -8.068   -6.193    6.696    6.778    6.778    7.372
   10.456   10.478   10.478
            0.000000  0.000000  0.000000
   -8.153   -8.153   -8.153   -8.068   -8.068   -6.195    6.787    6.787    6.787    7.281
   10.466   10.466   10.466
           -0.012500  0.012500  0.012500
   -8.153   -8.153   -8.153   -8.068   -8.068   -6.193    6.710    6.784    6.784    7.350
   10.468   10.470   10.470
           -0.025000  0.025000  0.025000
   -8.153   -8.152   -8.152   -8.068   -8.068   -6.188    6.542    6.775    6.775    7.493
   10.475   10.483   10.483
           -0.037500  0.037500  0.037500
   -8.154   -8.152   -8.152   -8.068   -8.068   -6.178    6.343    6.761    6.761    7.650
   10.488   10.504   10.504
           -0.050000  0.050000  0.050000
   -8.155   -8.152   -8.152   -8.068   -8.068   -6.165    6.130    6.742    6.742    7.803
   10.509   10.533   10.533
           -0.062500  0.062500  0.062500
   -8.157   -8.152   -8.152   -8.068   -8.068   -6.148    5.909    6.717    6.717    7.943
   10.541   10.569   10.569
           -0.075000  0.075000  0.075000
   -8.159   -8.151   -8.151   -8.068   -8.068   -6.127    5.684    6.688    6.688    8.066
   10.587   10.612   10.612
           -0.087500  0.087500  0.087500
   -8.161   -8.151   -8.151   -8.068   -8.068   -6.102    5.456    6.655    6.655    8.170
   10.649   10.660   10.660
           -0.100000  0.100000  0.100000
   -8.163   -8.150   -8.150   -8.068   -8.068   -6.074    5.225    6.619    6.619    8.254
   10.713   10.713   10.729
           -0.112500  0.112500  0.112500
   -8.165   -8.150   -8.150   -8.068   -8.068   -6.042    4.994    6.579    6.579    8.316
   10.770   10.770   10.828
           -0.125000  0.125000  0.125000
   -8.168   -8.149   -8.149   -8.068   -8.068   -6.006    4.761    6.538    6.538    8.358
   10.830   10.830   10.945
           -0.137500  0.137500  0.137500
   -8.171   -8.148   -8.148   -8.068   -8.068   -5.967    4.530    6.494    6.494    8.382
   10.892   10.892   11.080
           -0.150000  0.150000  0.150000
   -8.174   -8.148   -8.148   -8.068   -8.068   -5.925    4.298    6.448    6.448    8.390
   10.954   10.954   11.230
           -0.162500  0.162500  0.162500
   -8.177   -8.147   -8.147   -8.068   -8.068   -5.880    4.068    6.402    6.402    8.386
   11.016   11.016   11.392
           -0.175000  0.175000  0.175000
   -8.180   -8.146   -8.146   -8.068   -8.068   -5.831    3.840    6.355    6.355    8.371
   11.077   11.077   11.566
           -0.187500  0.187500  0.187500
   -8.183   -8.145   -8.145   -8.068   -8.068   -5.779    3.613    6.307    6.307    8.348
   11.135   11.135   11.749
           -0.200000  0.200000  0.200000
   -8.186   -8.144   -8.144   -8.068   -8.068   -5.724    3.389    6.260    6.260    8.319
   11.190   11.190   11.938
           -0.212500  0.212500  0.212500
   -8.190   -8.143   -8.143   -8.068   -8.068   -5.666    3.168    6.213    6.213    8.286
   11.240   11.240   12.134
           -0.225000  0.225000  0.225000
   -8.193   -8.143   -8.143   -8.068   -8.068   -5.606    2.949    6.167    6.167    8.250
   11.286   11.286   12.334
           -0.237500  0.237500  0.237500
   -8.197   -8.142   -8.142   -8.068   -8.068   -5.543    2.734    6.121    6.121    8.212
   11.326   11.326   12.537
           -0.250000  0.250000  0.250000
   -8.200   -8.141   -8.141   -8.067   -8.067   -5.478    2.523    6.076    6.076    8.173
   11.360   11.360   12.742
           -0.262500  0.262500  0.262500
   -8.203   -8.140   -8.140   -8.067   -8.067   -5.411    2.316    6.033    6.033    8.133
   11.389   11.389   12.948
           -0.275000  0.275000  0.275000
   -8.207   -8.139   -8.139   -8.067   -8.067   -5.342    2.114    5.991    5.991    8.094
   11.412   11.412   13.153
           -0.287500  0.287500  0.287500
   -8.210   -8.138   -8.138   -8.067   -8.067   -5.271    1.917    5.951    5.951    8.055
   11.429   11.429   13.356
           -0.300000  0.300000  0.300000
   -8.213   -8.138   -8.138   -8.066   -8.066   -5.199    1.725    5.913    5.913    8.018
   11.441   11.441   13.553
           -0.312500  0.312500  0.312500
   -8.216   -8.137   -8.137   -8.066   -8.066   -5.126    1.539    5.876    5.876    7.982
   11.448   11.448   13.742
           -0.325000  0.325000  0.325000
   -8.218   -8.136   -8.136   -8.066   -8.066   -5.053    1.359    5.842    5.842    7.947
   11.451   11.451   13.917
           -0.337500  0.337500  0.337500
   -8.221   -8.136   -8.136   -8.066   -8.066   -4.980    1.187    5.809    5.809    7.915
   11.451   11.451   14.073
           -0.350000  0.350000  0.350000
   -8.224   -8.135   -8.135   -8.065   -8.065   -4.907    1.022    5.779    5.779    7.884
   11.448   11.448   14.203
           -0.362500  0.362500  0.362500
   -8.226   -8.135   -8.135   -8.065   -8.065   -4.836    0.865    5.750    5.750    7.855
   11.443   11.443   14.304
           -0.375000  0.375000  0.375000
   -8.228   -8.134   -8.134   -8.065   -8.065   -4.766    0.718    5.724    5.724    7.829
   11.436   11.436   14.375
           -0.387500  0.387500  0.387500
   -8.230   -8.134   -8.134   -8.064   -8.064   -4.699    0.580    5.701    5.701    7.805
   11.428   11.428   14.419
           -0.400000  0.400000  0.400000
   -8.232   -8.133   -8.133   -8.064   -8.064   -4.635    0.453    5.679    5.679    7.783
   11.419   11.419   14.444
           -0.412500  0.412500  0.412500
   -8.234   -8.133   -8.133   -8.064   -8.064   -4.575    0.337    5.660    5.660    7.764
   11.411   11.411   14.455
           -0.425000  0.425000  0.425000
   -8.235   -8.133   -8.133   -8.064   -8.064   -4.521    0.234    5.644    5.644    7.747
   11.403   11.403   14.458
           -0.437500  0.437500  0.437500
   -8.236   -8.133   -8.133   -8.063   -8.063   -4.473    0.145    5.630    5.630    7.733
   11.396   11.396   14.457
           -0.450000  0.450000  0.450000
   -8.237   -8.132   -8.132   -8.063   -8.063   -4.432    0.070    5.619    5.619    7.721
   11.389   11.389   14.453
           -0.462500  0.462500  0.462500
   -8.238   -8.132   -8.132   -8.063   -8.063   -4.399    0.011    5.610    5.610    7.712
   11.384   11.384   14.449
           -0.475000  0.475000  0.475000
   -8.238   -8.132   -8.132   -8.063   -8.063   -4.375   -0.032    5.603    5.603    7.706
   11.380   11.380   14.445
           -0.487500  0.487500  0.487500
   -8.239   -8.132   -8.132   -8.063   -8.063   -4.360   -0.058    5.599    5.599    7.702
   11.378   11.378   14.442
           -0.500000  0.500000  0.500000
   -8.239   -8.132   -8.132   -8.063   -8.063   -4.355   -0.067    5.598    5.598    7.701
   11.377   11.377   14.441
           -0.500000  0.487500  0.512500
   -8.239   -8.132   -8.132   -8.063   -8.063   -4.354   -0.066    5.583    5.596    7.716
   11.372   11.382   14.449
           -0.500000  0.475000  0.525000
   -8.239   -8.132   -8.132   -8.063   -8.063   -4.351   -0.064    5.539    5.589    7.760
   11.358   11.396   14.471
           -0.500000  0.462500  0.537500
   -8.239   -8.132   -8.132   -8.063   -8.063   -4.346   -0.061    5.469    5.578    7.830
   11.336   11.420   14.505
           -0.500000  0.450000  0.550000
   -8.239   -8.132   -8.131   -8.063   -8.063   -4.339   -0.056    5.379    5.563    7.919
   11.306   11.454   14.551
           -0.500000  0.437500  0.562500
   -8.239   -8.132   -8.131   -8.064   -8.063   -4.331   -0.051    5.273    5.543    8.025
   11.271   11.498   14.605
           -0.500000  0.425000  0.575000
   -8.240   -8.131   -8.131   -8.064   -8.063   -4.320   -0.044    5.156    5.519    8.141
   11.231   11.552   14.664
           -0.500000  0.412500  0.587500
   -8.240   -8.131   -8.130   -8.064   -8.063   -4.308   -0.036    5.030    5.490    8.265
   11.189   11.616   14.723
           -0.500000  0.400000  0.600000
   -8.240   -8.131   -8.129   -8.065   -8.063   -4.293   -0.027    4.899    5.457    8.393
   11.144   11.691   14.777
           -0.500000  0.387500  0.612500
   -8.241   -8.131   -8.129   -8.065   -8.063   -4.277   -0.017    4.765    5.420    8.522
   11.100   11.776   14.823
           -0.500000  0.375000  0.625000
   -8.241   -8.130   -8.128   -8.066   -8.063   -4.259   -0.006    4.629    5.378    8.652
   11.057   11.872   14.856
           -0.500000  0.362500  0.637500
   -8.241   -8.130   -8.127   -8.066   -8.063   -4.240    0.005    4.494    5.333    8.781
   11.017   11.978   14.872
           -0.500000  0.350000  0.650000
   -8.242   -8.130   -8.126   -8.067   -8.063   -4.218    0.017    4.359    5.283    8.908
   10.979   12.094   14.868
           -0.500000  0.337500  0.662500
   -8.242   -8.129   -8.125   -8.068   -8.063   -4.195    0.029    4.227    5.229    9.031
   10.945   12.220   14.846
           -0.500000  0.325000  0.675000
   -8.243   -8.129   -8.124   -8.068   -8.063   -4.171    0.041    4.097    5.172    9.151
   10.916   12.353   14.808
           -0.500000  0.312500  0.687500
   -8.244   -8.129   -8.123   -8.069   -8.063   -4.145    0.053    3.971    5.111    9.267
   10.891   12.493   14.756
           -0.500000  0.300000  0.700000
   -8.244   -8.128   -8.122   -8.069   -8.063   -4.118    0.065    3.849    5.046    9.380
   10.873   12.637   14.696
           -0.500000  0.287500  0.712500
   -8.245   -8.128   -8.121   -8.070   -8.063   -4.090    0.076    3.732    4.978    9.488
   10.860   12.781   14.634
           -0.500000  0.275000  0.725000
   -8.246   -8.127   -8.120   -8.071   -8.063   -4.060    0.087    3.620    4.908    9.593
   10.852   12.922   14.576
           -0.500000  0.262500  0.737500
   -8.247   -8.127   -8.119   -8.072   -8.063   -4.030    0.096    3.515    4.834    9.694
   10.852   13.050   14.531
           -0.500000  0.250000  0.750000
   -8.247   -8.126   -8.118   -8.072   -8.063   -3.999    0.104    3.416    4.758    9.791
   10.857   13.157   14.508
           -0.500000  0.237500  0.762500
   -8.248   -8.126   -8.116   -8.073   -8.063   -3.967    0.110    3.325    4.680    9.886
   10.869   13.230   14.516
           -0.500000  0.225000  0.775000
   -8.249   -8.125   -8.115   -8.074   -8.063   -3.934    0.114    3.241    4.600    9.978
   10.888   13.263   14.553
           -0.500000  0.212500  0.787500
   -8.250   -8.125   -8.114   -8.074   -8.063   -3.901    0.117    3.165    4.519   10.067
   10.913   13.255   14.583
           -0.500000  0.200000  0.800000
   -8.250   -8.124   -8.113   -8.075   -8.063   -3.868    0.117    3.098    4.436   10.155
   10.944   13.214   14.538
           -0.500000  0.187500  0.812500
   -8.251   -8.124   -8.112   -8.076   -8.063   -3.835    0.114    3.040    4.353   10.240
   10.982   13.149   14.428
           -0.500000  0.175000  0.825000
   -8.252   -8.123   -8.111   -8.076   -8.063   -3.802    0.109    2.990    4.268   10.324
   11.025   13.068   14.295
           -0.500000  0.162500  0.837500
   -8.253   -8.123   -8.110   -8.077   -8.063   -3.770    0.102    2.950    4.184   10.406
   11.074   12.978   14.156
           -0.500000  0.150000  0.850000
   -8.253   -8.123   -8.109   -8.077   -8.063   -3.739    0.093    2.919    4.099   10.487
   11.129   12.882   14.015
           -0.500000  0.137500  0.862500
   -8.254   -8.122   -8.108   -8.078   -8.063   -3.708    0.081    2.898    4.015   10.567
   11.188   12.782   13.876
           -0.500000  0.125000  0.875000
   -8.255   -8.122   -8.108   -8.078   -8.063   -3.679    0.069    2.885    3.932   10.647
   11.250   12.682   13.738
           -0.500000  0.112500  0.887500
   -8.255   -8.121   -8.107   -8.078   -8.063   -3.651    0.055    2.881    3.849   10.727
   11.315   12.583   13.603
           -0.500000  0.100000  0.900000
   -8.256   -8.121   -8.106   -8.079   -8.063   -3.625    0.040    2.885    3.768   10.807
   11.381   12.488   13.472
           -0.500000  0.087500  0.912500
   -8.256   -8.121   -8.106   -8.079   -8.063   -3.602    0.026    2.897    3.689   10.887
   11.445   12.397   13.344
           -0.500000  0.075000  0.925000
   -8.257   -8.120   -8.105   -8.079   -8.062   -3.581    0.012    2.916    3.612   10.967
   11.504   12.315   13.222
           -0.500000  0.062500  0.937500
   -8.257   -8.120   -8.105   -8.079   -8.062   -3.562   -0.001    2.942    3.538   11.048
   11.552   12.247   13.106
           -0.500000  0.050000  0.950000
   -8.257   -8.120   -8.104   -8.080   -8.062   -3.547   -0.013    2.973    3.467   11.129
   11.581   12.199   12.999
           -0.500000  0.037500  0.962500
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.535   -0.022    3.009    3.401   11.210
   11.583   12.177   12.903
           -0.500000  0.025000  0.975000
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.526   -0.029    3.046    3.341   11.291
   11.556   12.177   12.823
           -0.500000  0.012500  0.987500
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.521   -0.033    3.079    3.295   11.368
   11.507   12.187   12.769
           -0.500000  0.000000  1.000000
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.519   -0.035    3.094    3.276   11.437
   11.447   12.193   12.749
           -0.506250  0.000000  0.993750
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.519   -0.035    3.093    3.279   11.407
   11.465   12.200   12.756
           -0.512500  0.000000  0.987500
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.520   -0.034    3.087    3.287   11.354
   11.483   12.221   12.773
           -0.518750  0.000000  0.981250
   -8.258   -8.120   -8.104   -8.080   -8.062   -3.521   -0.034    3.079    3.301   11.287
   11.498   12.254   12.800
           -0.525000  0.000000  0.975000
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.523   -0.033    3.068    3.319   11.207
   11.508   12.298   12.835
           -0.531250  0.000000  0.968750
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.524   -0.033    3.055    3.341   11.119
   11.516   12.349   12.875
           -0.537500  0.000000  0.962500
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.527   -0.032    3.042    3.366   11.026
   11.521   12.406   12.921
           -0.543750  0.000000  0.956250
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.529   -0.032    3.028    3.393   10.929
   11.524   12.467   12.972
           -0.550000  0.000000  0.950000
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.532   -0.031    3.013    3.423   10.829
   11.525   12.532   13.026
           -0.556250  0.000000  0.943750
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.535   -0.031    2.999    3.454   10.727
   11.524   12.600   13.084
           -0.562500  0.000000  0.937500
   -8.258   -8.119   -8.104   -8.080   -8.062   -3.538   -0.030    2.984    3.488   10.625
   11.522   12.670   13.144
           -0.568750  0.000000  0.931250
   -8.258   -8.119   -8.104   -8.081   -8.062   -3.542   -0.030    2.970    3.522   10.522
   11.519   12.742   13.207
           -0.575000  0.000000  0.925000
   -8.258   -8.119   -8.104   -8.081   -8.062   -3.545   -0.030    2.956    3.558   10.420
   11.514   12.816   13.271
           -0.581250  0.000000  0.918750
   -8.258   -8.119   -8.104   -8.081   -8.062   -3.549   -0.029    2.942    3.596   10.318
   11.510   12.890   13.337
           -0.587500  0.000000  0.912500
   -8.258   -8.119   -8.105   -8.081   -8.061   -3.553   -0.029    2.929    3.634   10.217
   11.504   12.966   13.405
           -0.593750  0.000000  0.906250
   -8.258   -8.118   -8.105   -8.081   -8.061   -3.557   -0.029    2.916    3.673   10.117
   11.498   13.043   13.473
           -0.600000  0.000000  0.900000
   -8.259   -8.118   -8.105   -8.081   -8.061   -3.560   -0.029    2.903    3.713   10.019
   11.492   13.121   13.543
           -0.606250  0.000000  0.893750
   -8.259   -8.118   -8.105   -8.081   -8.061   -3.564   -0.029    2.891    3.754    9.922
   11.486   13.200   13.613
           -0.612500  0.000000  0.887500
   -8.259   -8.118   -8.105   -8.081   -8.061   -3.568   -0.029    2.879    3.795    9.827
   11.479   13.280   13.683
           -0.618750  0.000000  0.881250
   -8.259   -8.118   -8.105   -8.081   -8.061   -3.572   -0.029    2.868    3.837    9.734
   11.473   13.360   13.754
           -0.625000  0.000000  0.875000
   -8.259   -8.117   -8.105   -8.082   -8.061   -3.576   -0.029    2.857    3.878    9.643
   11.466   13.441   13.825
           -0.631250  0.000000  0.868750
   -8.259   -8.117   -8.105   -8.082   -8.061   -3.580   -0.029    2.847    3.920    9.555
   11.460   13.522   13.895
           -0.637500  0.000000  0.862500
   -8.259   -8.117   -8.105   -8.082   -8.061   -3.583   -0.030    2.837    3.962    9.469
   11.454   13.604   13.965
           -0.643750  0.000000  0.856250
   -8.259   -8.117   -8.105   -8.082   -8.061   -3.587   -0.030    2.827    4.003    9.386
   11.447   13.686   14.035
           -0.650000  0.000000  0.850000
   -8.259   -8.117   -8.106   -8.082   -8.060   -3.590   -0.030    2.818    4.043    9.306
   11.441   13.768   14.104
           -0.656250  0.000000  0.843750
   -8.259   -8.117   -8.106   -8.082   -8.060   -3.594   -0.031    2.810    4.083    9.229
   11.436   13.851   14.171
           -0.662500  0.000000  0.837500
   -8.259   -8.116   -8.106   -8.082   -8.060   -3.597   -0.031    2.802    4.122    9.156
   11.430   13.934   14.237
           -0.668750  0.000000  0.831250
   -8.259   -8.116   -8.106   -8.082   -8.060   -3.600   -0.032    2.795    4.160    9.086
   11.425   14.017   14.302
           -0.675000  0.000000  0.825000
   -8.259   -8.116   -8.106   -8.083   -8.060   -3.603   -0.032    2.788    4.196    9.020
   11.420   14.100   14.365
           -0.681250  0.000000  0.818750
   -8.260   -8.116   -8.106   -8.083   -8.060   -3.605   -0.032    2.781    4.230    8.958
   11.416   14.182   14.425
           -0.687500  0.000000  0.812500
   -8.260   -8.116   -8.106   -8.083   -8.060   -3.608   -0.033    2.776    4.263    8.901
   11.412   14.264   14.483
           -0.693750  0.000000  0.806250
   -8.260   -8.115   -8.106   -8.083   -8.060   -3.610   -0.033    2.770    4.293    8.848
   11.408   14.346   14.537
           -0.700000  0.000000  0.800000
   -8.260   -8.115   -8.106   -8.083   -8.060   -3.612   -0.033    2.766    4.321    8.800
   11.405   14.426   14.589
           -0.706250  0.000000  0.793750
   -8.260   -8.115   -8.106   -8.083   -8.060   -3.614   -0.034    2.762    4.346    8.757
   11.402   14.504   14.637
           -0.712500  0.000000  0.787500
   -8.260   -8.115   -8.107   -8.083   -8.060   -3.615   -0.034    2.758    4.369    8.719
   11.399   14.578   14.682
           -0.718750  0.000000  0.781250
   -8.260   -8.115   -8.107   -8.083   -8.060   -3.617   -0.034    2.755    4.388    8.686
   11.397   14.645   14.726
           -0.725000  0.000000  0.775000
   -8.260   -8.115   -8.107   -8.083   -8.060   -3.618   -0.035    2.753    4.404    8.660
   11.395   14.700   14.774
           -0.731250  0.000000  0.768750
   -8.260   -8.115   -8.107   -8.083   -8.060   -3.619   -0.035    2.751    4.417    8.638
   11.393   14.737   14.825
           -0.737500  0.000000  0.762500
   -8.260   -8.115   -8.107   -8.083   -8.060   -3.619   -0.035    2.749    4.426    8.623
   11.392   14.760   14.872
           -0.743750  0.000000  0.756250
   -8.260   -8.114   -8.107   -8.083   -8.060   -3.620   -0.035    2.748    4.432    8.614
   11.392   14.773   14.906
           -0.750000  0.000000  0.750000
   -8.260   -8.114   -8.107   -8.083   -8.060   -3.620   -0.035    2.748    4.434    8.611
   11.391   14.778   14.919
           -0.731250  0.000000  0.731250
   -8.258   -8.116   -8.108   -8.082   -8.060   -3.644   -0.003    2.694    4.498    8.674
   11.733   14.629   14.709
           -0.712500  0.000000  0.712500
   -8.257   -8.117   -8.109   -8.080   -8.061   -3.675    0.033    2.657    4.566    8.740
   12.059   14.502   14.508
           -0.693750  0.000000  0.693750
   -8.255   -8.119   -8.110   -8.079   -8.062   -3.714    0.075    2.636    4.638    8.808
   12.355   14.298   14.431
           -0.675000  0.000000  0.675000
   -8.254   -8.120   -8.112   -8.077   -8.063   -3.759    0.122    2.632    4.713    8.878
   12.596   14.098   14.403
           -0.656250  0.000000  0.656250
   -8.252   -8.121   -8.113   -8.076   -8.064   -3.812    0.177    2.643    4.791    8.950
   12.755   13.901   14.260
           -0.637500  0.000000  0.637500
   -8.250   -8.122   -8.114   -8.075   -8.065   -3.873    0.240    2.671    4.871    9.022
   12.824   13.709   14.041
           -0.618750  0.000000  0.618750
   -8.248   -8.123   -8.116   -8.073   -8.066   -3.940    0.311    2.713    4.954    9.094
   12.821   13.522   13.823
           -0.600000  0.000000  0.600000
   -8.247   -8.124   -8.117   -8.072   -8.066   -4.015    0.392    2.769    5.039    9.164
   12.775   13.340   13.609
           -0.581250  0.000000  0.581250
   -8.245   -8.125   -8.119   -8.071   -8.067   -4.095    0.482    2.838    5.126    9.232
   12.706   13.163   13.402
           -0.562500  0.000000  0.562500
   -8.243   -8.126   -8.120   -8.070   -8.068   -4.180    0.583    2.918    5.214    9.296
   12.629   12.991   13.201
           -0.543750  0.000000  0.543750
   -8.241   -8.126   -8.122   -8.069   -8.068   -4.270    0.693    3.010    5.303    9.356
   12.552   12.824   13.007
           -0.525000  0.000000  0.525000
   -8.238   -8.127   -8.123   -8.069   -8.068   -4.363    0.813    3.113    5.393    9.408
   12.478   12.663   12.823
           -0.506250  0.000000  0.506250
   -8.236   -8.128   -8.125   -8.069   -8.067   -4.459    0.943    3.225    5.483    9.453
   12.406   12.508   12.653
           -0.487500  0.000000  0.487500
   -8.234   -8.129   -8.127   -8.070   -8.067   -4.557    1.082    3.345    5.572    9.488
   12.324   12.358   12.511
           -0.468750  0.000000  0.468750
   -8.231   -8.129   -8.128   -8.070   -8.066   -4.656    1.231    3.474    5.661    9.512
   12.210   12.214   12.422
           -0.450000  0.000000  0.450000
   -8.228   -8.130   -8.130   -8.071   -8.066   -4.756    1.389    3.610    5.748    9.525
   12.068   12.076   12.380
           -0.431250  0.000000  0.431250
   -8.225   -8.131   -8.131   -8.071   -8.066   -4.855    1.556    3.753    5.834    9.526
   11.921   11.944   12.364
           -0.412500  0.000000  0.412500
   -8.222   -8.133   -8.132   -8.071   -8.065   -4.954    1.731    3.902    5.917    9.515
   11.776   11.817   12.364
           -0.393750  0.000000  0.393750
   -8.219   -8.134   -8.132   -8.071   -8.065   -5.051    1.914    4.057    5.998    9.494
   11.636   11.696   12.374
           -0.375000  0.000000  0.375000
   -8.215   -8.136   -8.133   -8.071   -8.065   -5.146    2.106    4.216    6.076    9.463
