 &plot nbnd=  30, nks=   121 /
            0.333333  0.577350  0.000000
  -81.499  -72.550  -41.520  -41.504  -36.145  -30.915  -30.388  -24.987   23.918   24.338
   28.165   30.718   35.501   37.659   37.810   43.634   44.027   48.906   50.218   50.820
   57.354   64.370   67.457   69.414   71.249   71.741   73.611   84.861   92.414   92.457
            0.325000  0.562917  0.000000
  -81.499  -72.550  -41.527  -41.497  -36.145  -30.914  -30.389  -24.987   23.914   24.343
   28.162   30.720   35.499   37.659   37.812   43.606   44.038   48.884   50.059   51.018
   57.362   64.328   67.498   69.338   71.274   71.802   73.650   84.853   92.122   92.666
            0.316667  0.548483  0.000000
  -81.500  -72.551  -41.537  -41.485  -36.144  -30.912  -30.390  -24.988   23.901   24.358
   28.152   30.727   35.492   37.657   37.816   43.547   44.046   48.807   49.811   51.390
   57.383   64.207   67.615   69.127   71.381   71.947   73.754   84.831   91.786   92.727
            0.308333  0.534049  0.000000
  -81.501  -72.551  -41.548  -41.473  -36.143  -30.908  -30.393  -24.989   23.883   24.380
   28.137   30.734   35.477   37.652   37.822   43.475   44.027   48.673   49.609   51.815
   57.417   64.024   67.783   68.851   71.552   72.150   73.911   84.794   91.436   92.619
            0.300000  0.519615  0.000000
  -81.502  -72.553  -41.557  -41.460  -36.141  -30.901  -30.396  -24.990   23.863   24.407
   28.121   30.740   35.461   37.645   37.832   43.399   43.973   48.497   49.466   52.269
   57.463   63.800   67.917   68.626   71.746   72.410   74.113   84.747   91.082   92.400
            0.291667  0.505181  0.000000
  -81.504  -72.554  -41.565  -41.448  -36.138  -30.894  -30.401  -24.991   23.842   24.436
   28.105   30.743   35.437   37.630   37.842   43.319   43.886   48.306   49.362   52.744
   57.523   63.552   67.823   68.665   71.941   72.724   74.354   84.691   90.723   92.116
            0.283333  0.490748  0.000000
  -81.506  -72.556  -41.572  -41.436  -36.135  -30.885  -30.406  -24.992   23.820   24.466
   28.090   30.739   35.401   37.607   37.852   43.229   43.775   48.120   49.272   53.236
   57.596   63.296   67.545   68.928   72.132   73.080   74.631   84.622   90.362   91.795
            0.275000  0.476314  0.000000
  -81.508  -72.557  -41.577  -41.425  -36.130  -30.875  -30.412  -24.993   23.801   24.497
   28.077   30.730   35.357   37.574   37.865   43.125   43.657   47.948   49.186   53.743
   57.683   63.042   67.232   69.268   72.322   73.469   74.938   84.547   90.003   91.453
            0.266667  0.461880  0.000000
  -81.510  -72.560  -41.580  -41.413  -36.123  -30.864  -30.418  -24.994   23.786   24.527
   28.069   30.713   35.301   37.532   37.879   42.995   43.552   47.792   49.100   54.262
   57.786   62.799   66.929   69.644   72.516   73.884   75.275   84.466   89.646   91.105
            0.258333  0.447446  0.000000
  -81.513  -72.562  -41.583  -41.402  -36.117  -30.851  -30.424  -24.995   23.773   24.557
   28.064   30.690   35.228   37.476   37.892   42.838   43.471   47.645   49.003   54.790
   57.902   62.571   66.648   70.041   72.716   74.318   75.635   84.379   89.290   90.756
            0.250000  0.433013  0.000000
  -81.516  -72.565  -41.583  -41.392  -36.109  -30.838  -30.431  -24.996   23.765   24.587
   28.065   30.658   35.136   37.411   37.908   42.663   43.415   47.501   48.902   55.325
   58.030   62.368   66.398   70.451   72.927   74.769   76.015   84.289   88.934   90.415
            0.241667  0.418579  0.000000
  -81.520  -72.568  -41.583  -41.382  -36.100  -30.823  -30.438  -24.998   23.760   24.614
   28.070   30.620   35.018   37.337   37.921   42.479   43.380   47.353   48.794   55.861
   58.164   62.194   66.182   70.869   73.149   75.234   76.411   84.197   88.578   90.085
            0.233333  0.404145  0.000000
  -81.524  -72.571  -41.580  -41.372  -36.090  -30.808  -30.445  -24.999   23.761   24.640
   28.081   30.574   34.874   37.263   37.935   42.296   43.360   47.200   48.688   56.396
   58.301   62.060   66.006   71.293   73.388   75.712   76.818   84.107   88.221   89.775
            0.225000  0.389711  0.000000
  -81.528  -72.575  -41.576  -41.364  -36.080  -30.793  -30.453  -25.001   23.765   24.663
   28.097   30.522   34.698   37.190   37.947   42.117   43.351   47.037   48.578   56.920
