 &plot nbnd=  30, nks=   241 /
            0.000000  0.000000  0.000000
    2.370    4.526    4.526    6.720    7.964    7.964    8.432   10.979   13.196   13.196
            0.000000  0.000000  0.083906
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.510   -6.887
   -4.150   -4.069   -4.069   -2.924   -2.924   -1.734   -1.734   -1.448   -1.448   -1.447
    2.391    4.526    4.526    6.672    7.962    7.962    8.466   10.977   13.194   13.194
            0.000000  0.000000  0.091534
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.510   -6.887
   -4.150   -4.069   -4.069   -2.924   -2.924   -1.734   -1.734   -1.452   -1.448   -1.448
    2.414    4.527    4.527    6.622    7.961    7.961    8.502   10.976   13.191   13.191
            0.000000  0.000000  0.099161
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.509   -6.887
   -4.150   -4.069   -4.069   -2.925   -2.925   -1.734   -1.734   -1.457   -1.448   -1.448
    2.438    4.528    4.528    6.570    7.959    7.959    8.537   10.974   13.189   13.189
            0.000000  0.000000  0.106789
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.509   -6.888
   -4.151   -4.069   -4.069   -2.925   -2.925   -1.734   -1.734   -1.463   -1.448   -1.448
    2.464    4.528    4.528    6.517    7.956    7.956    8.573   10.972   13.186   13.186
            0.000000  0.000000  0.114417
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.509   -6.888
   -4.151   -4.069   -4.069   -2.925   -2.925   -1.734   -1.734   -1.468   -1.448   -1.448
    2.491    4.529    4.529    6.463    7.954    7.954    8.609   10.970   13.183   13.183
            0.000000  0.000000  0.122045
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.508   -6.889
   -4.151   -4.069   -4.069   -2.925   -2.925   -1.734   -1.734   -1.474   -1.448   -1.448
    2.520    4.530    4.530    6.409    7.952    7.952    8.645   10.967   13.181   13.181
            0.000000  0.000000  0.129673
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.508   -6.890
   -4.152   -4.069   -4.069   -2.925   -2.925   -1.734   -1.734   -1.480   -1.448   -1.448
    2.549    4.531    4.531    6.353    7.949    7.949    8.679   10.964   13.178   13.178
            0.000000  0.000000  0.137300
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.507   -6.890
   -4.152   -4.069   -4.069   -2.925   -2.925   -1.733   -1.733   -1.486   -1.448   -1.448
    2.580    4.533    4.533    6.297    7.947    7.947    8.714   10.961   13.176   13.176
            0.000000  0.000000  0.144928
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.507   -6.891
   -4.153   -4.069   -4.069   -2.925   -2.925   -1.733   -1.733   -1.492   -1.448   -1.448
    2.612    4.534    4.534    6.241    7.945    7.945    8.748   10.958   13.173   13.173
            0.000000  0.000000  0.152556
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.507   -6.891
   -4.153   -4.069   -4.069   -2.925   -2.925   -1.733   -1.733   -1.498   -1.448   -1.448
    2.644    4.535    4.535    6.186    7.943    7.943    8.781   10.954   13.170   13.170
            0.000000  0.000000  0.160184
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.506   -6.892
   -4.154   -4.069   -4.069   -2.925   -2.925   -1.733   -1.733   -1.503   -1.448   -1.448
    2.677    4.535    4.535    6.131    7.941    7.941    8.813   10.951   13.168   13.168
            0.000000  0.000000  0.167812
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.506   -6.892
   -4.154   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.509   -1.448   -1.448
    2.710    4.536    4.536    6.076    7.938    7.938    8.845   10.947   13.165   13.165
            0.000000  0.000000  0.175439
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.505   -6.893
   -4.154   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.515   -1.448   -1.448
    2.744    4.537    4.537    6.022    7.936    7.936    8.875   10.943   13.163   13.163
            0.000000  0.000000  0.183067
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.505   -6.894
   -4.155   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.520   -1.448   -1.448
    2.778    4.538    4.538    5.970    7.933    7.933    8.904   10.939   13.161   13.161
            0.000000  0.000000  0.190695
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.504   -6.894
   -4.155   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.525   -1.448   -1.448
    2.811    4.539    4.539    5.918    7.931    7.931    8.931   10.935   13.159   13.159
            0.000000  0.000000  0.198323
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.504   -6.894
   -4.155   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.530   -1.448   -1.448
    2.844    4.540    4.540    5.868    7.929    7.929    8.958   10.930   13.157   13.157
            0.000000  0.000000  0.205950
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.504   -6.895
   -4.156   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.535   -1.447   -1.447
    2.877    4.541    4.541    5.820    7.927    7.927    8.983   10.926   13.155   13.155
            0.000000  0.000000  0.213578
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.503   -6.895
   -4.156   -4.069   -4.069   -2.926   -2.926   -1.733   -1.733   -1.540   -1.447   -1.447
    2.909    4.542    4.542    5.773    7.925    7.925    9.006   10.922   13.154   13.154
            0.000000  0.000000  0.221206
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.503   -6.896
   -4.156   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.544   -1.447   -1.447
    2.940    4.543    4.543    5.729    7.924    7.924    9.028   10.918   13.152   13.152
            0.000000  0.000000  0.228834
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.503   -6.896
   -4.157   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.548   -1.447   -1.447
    2.969    4.544    4.544    5.687    7.922    7.922    9.048   10.914   13.151   13.151
            0.000000  0.000000  0.236462
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.502   -6.897
   -4.157   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.552   -1.447   -1.447
    2.997    4.544    4.544    5.648    7.921    7.921    9.067   10.910   13.149   13.149
            0.000000  0.000000  0.244089
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.502   -6.897
   -4.157   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.555   -1.447   -1.447
    3.023    4.545    4.545    5.612    7.919    7.919    9.084   10.906   13.148   13.148
            0.000000  0.000000  0.251717
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.502   -6.897
   -4.157   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.558   -1.447   -1.447
    3.047    4.545    4.545    5.579    7.918    7.918    9.099   10.903   13.147   13.147
            0.000000  0.000000  0.259345
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.502   -6.898
   -4.157   -4.069   -4.069   -2.926   -2.926   -1.732   -1.732   -1.561   -1.447   -1.447
    3.068    4.546    4.546    5.550    7.917    7.917    9.112   10.900   13.146   13.146
            0.000000  0.000000  0.266973
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.898
   -4.158   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.563   -1.447   -1.447
    3.087    4.546    4.546    5.525    7.916    7.916    9.123   10.897   13.146   13.146
            0.000000  0.000000  0.274601
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.898
   -4.158   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.565   -1.447   -1.447
    3.103    4.547    4.547    5.504    7.915    7.915    9.132   10.894   13.145   13.145
            0.000000  0.000000  0.282228
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.898
   -4.158   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.567   -1.447   -1.447
    3.115    4.547    4.547    5.488    7.914    7.914    9.139   10.892   13.144   13.144
            0.000000  0.000000  0.289856
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.899
   -4.159   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.568   -1.447   -1.447
    3.124    4.547    4.547    5.476    7.914    7.914    9.144   10.890   13.144   13.144
            0.000000  0.000000  0.297484
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.899
   -4.159   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.569   -1.447   -1.447
    3.129    4.547    4.547    5.468    7.913    7.913    9.147   10.889   13.144   13.144
            0.000000  0.000000  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.501   -6.899
   -4.159   -4.069   -4.069   -2.927   -2.927   -1.732   -1.732   -1.569   -1.447   -1.447
    3.131    4.547    4.547    5.466    7.913    7.913    9.148   10.889   13.144   13.144
            0.008333  0.014434  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.500   -6.898
   -4.159   -4.069   -4.068   -2.927   -2.927   -1.732   -1.732   -1.569   -1.446   -1.445
    3.131    4.529    4.544    5.479    7.909    7.915    9.152   10.891   13.135   13.148
            0.016667  0.028868  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.498   -6.898
   -4.161   -4.069   -4.065   -2.928   -2.927   -1.733   -1.732   -1.570   -1.445   -1.441
    3.131    4.479    4.533    5.517    7.895    7.918    9.163   10.896   13.110   13.160
            0.025000  0.043301  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.494   -6.897
   -4.163   -4.069   -4.060   -2.930   -2.927   -1.734   -1.731   -1.571   -1.444   -1.434
    3.131    4.404    4.516    5.571    7.872    7.924    9.181   10.906   13.069   13.179
            0.033333  0.057735  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.489   -6.896
   -4.166   -4.069   -4.054   -2.932   -2.926   -1.736   -1.731   -1.573   -1.441   -1.424
    3.130    4.311    4.493    5.637    7.842    7.931    9.205   10.919   13.016   13.207
            0.041667  0.072169  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.483   -6.895
   -4.170   -4.070   -4.046   -2.935   -2.926   -1.737   -1.730   -1.575   -1.438   -1.411
    3.127    4.206    4.462    5.708    7.806    7.940    9.231   10.935   12.953   13.242
            0.050000  0.086603  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.475   -6.893
   -4.173   -4.070   -4.037   -2.939   -2.926   -1.739   -1.729   -1.577   -1.434   -1.396
    3.123    4.096    4.426    5.782    7.764    7.948    9.259   10.956   12.884   13.283
            0.058333  0.101036  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.466   -6.891
   -4.177   -4.071   -4.028   -2.943   -2.926   -1.741   -1.728   -1.580   -1.429   -1.378
    3.116    3.982    4.382    5.857    7.719    7.957    9.286   10.979   12.811   13.329
            0.066667  0.115470  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.456   -6.889
   -4.181   -4.072   -4.017   -2.947   -2.926   -1.743   -1.727   -1.583   -1.424   -1.359
    3.104    3.870    4.333    5.932    7.671    7.964    9.311   11.007   12.738   13.376
            0.075000  0.129904  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.445   -6.887
   -4.184   -4.073   -4.005   -2.952   -2.926   -1.745   -1.726   -1.586   -1.418   -1.337
    3.084    3.764    4.278    6.007    7.622    7.970    9.330   11.037   12.667   13.416
            0.083333  0.144338  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.433   -6.884
   -4.188   -4.074   -3.992   -2.957   -2.926   -1.747   -1.724   -1.589   -1.411   -1.314
    3.054    3.667    4.217    6.081    7.573    7.974    9.343   11.070   12.599   13.435
            0.091667  0.158771  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.419   -6.881
   -4.191   -4.075   -3.979   -2.962   -2.926   -1.749   -1.723   -1.592   -1.403   -1.290
    3.009    3.585    4.152    6.154    7.525    7.975    9.349   11.105   12.538   13.422
            0.100000  0.173205  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.405   -6.879
   -4.195   -4.076   -3.965   -2.968   -2.926   -1.751   -1.721   -1.596   -1.396   -1.265
    2.949    3.519    4.081    6.226    7.478    7.973    9.348   11.140   12.486   13.374
            0.108333  0.187639  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.390   -6.875
   -4.198   -4.077   -3.950   -2.974   -2.925   -1.753   -1.720   -1.599   -1.387   -1.238
    2.872    3.471    4.007    6.297    7.435    7.966    9.340   11.173   12.443   13.301
            0.116667  0.202073  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.375   -6.872
   -4.201   -4.079   -3.934   -2.979   -2.925   -1.755   -1.719   -1.603   -1.379   -1.211
    2.784    3.436    3.930    6.368    7.395    7.956    9.326   11.205   12.412   13.211
            0.125000  0.216506  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.359   -6.869
   -4.203   -4.081   -3.918   -2.985   -2.926   -1.757   -1.717   -1.606   -1.369   -1.184
    2.688    3.409    3.852    6.437    7.361    7.940    9.307   11.232   12.394   13.111
            0.133333  0.230940  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.342   -6.865
   -4.205   -4.083   -3.900   -2.990   -2.926   -1.758   -1.716   -1.609   -1.360   -1.157
    2.589    3.387    3.772    6.504    7.332    7.919    9.285   11.254   12.388   13.005
            0.141667  0.245374  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.325   -6.862
   -4.207   -4.085   -3.883   -2.995   -2.926   -1.759   -1.715   -1.612   -1.350   -1.129
    2.490    3.364    3.695    6.569    7.310    7.892    9.261   11.271   12.394   12.896
            0.150000  0.259808  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.308   -6.858
   -4.209   -4.087   -3.865   -3.000   -2.926   -1.760   -1.713   -1.615   -1.339   -1.102
    2.393    3.336    3.623    6.630    7.296    7.860    9.237   11.282   12.410   12.786
            0.158333  0.274241  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.291   -6.855
   -4.210   -4.089   -3.847   -3.006   -2.926   -1.762   -1.713   -1.618   -1.329   -1.076
    2.300    3.297    3.561    6.687    7.290    7.822    9.213   11.289   12.433   12.679
            0.166667  0.288675  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.274   -6.851
   -4.212   -4.091   -3.828   -3.010   -2.927   -1.762   -1.712   -1.621   -1.319   -1.051
    2.211    3.245    3.512    6.739    7.295    7.778    9.192   11.293   12.443   12.595
            0.175000  0.303109  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.257   -6.848
   -4.212   -4.094   -3.809   -3.015   -2.927   -1.763   -1.712   -1.623   -1.309   -1.028
    2.127    3.179    3.476    6.785    7.310    7.729    9.173   11.293   12.391   12.580
            0.183333  0.317543  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.240   -6.845
   -4.213   -4.097   -3.790   -3.019   -2.928   -1.764   -1.712   -1.625   -1.299   -1.005
    2.050    3.103    3.449    6.826    7.334    7.677    9.158   11.291   12.296   12.617
            0.191667  0.331976  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.224   -6.841
   -4.213   -4.100   -3.771   -3.023   -2.929   -1.764   -1.711   -1.627   -1.289   -0.984
    1.980    3.021    3.428    6.861    7.368    7.621    9.147   11.286   12.194   12.668
            0.200000  0.346410  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.209   -6.838
   -4.213   -4.103   -3.753   -3.026   -2.930   -1.764   -1.711   -1.629   -1.280   -0.964
    1.916    2.937    3.410    6.892    7.407    7.562    9.140   11.278   12.094   12.721
            0.208333  0.360844  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.194   -6.835
   -4.212   -4.106   -3.734   -3.029   -2.931   -1.764   -1.712   -1.630   -1.271   -0.946
    1.860    2.852    3.393    6.920    7.447    7.505    9.139   11.265   12.001   12.769
            0.216667  0.375278  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.179   -6.832
   -4.211   -4.109   -3.716   -3.032   -2.932   -1.764   -1.712   -1.631   -1.262   -0.929
    1.810    2.768    3.376    6.948    7.436    7.500    9.144   11.246   11.915   12.804
            0.225000  0.389711  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.166   -6.829
   -4.210   -4.112   -3.699   -3.034   -2.933   -1.763   -1.713   -1.632   -1.255   -0.913
    1.768    2.685    3.360    6.975    7.379    7.542    9.154   11.219   11.840   12.817
            0.233333  0.404145  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.153   -6.826
   -4.209   -4.116   -3.682   -3.036   -2.934   -1.762   -1.714   -1.633   -1.248   -0.899
    1.732    2.604    3.345    7.000    7.323    7.582    9.172   11.182   11.777   12.810
            0.241667  0.418579  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.142   -6.824
   -4.207   -4.120   -3.666   -3.038   -2.935   -1.761   -1.715   -1.633   -1.243   -0.885
    1.703    2.526    3.329    7.024    7.272    7.618    9.195   11.137   11.725   12.790
            0.250000  0.433013  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.131   -6.822
   -4.204   -4.123   -3.652   -3.039   -2.937   -1.760   -1.717   -1.634   -1.238   -0.872
    1.680    2.452    3.315    7.041    7.231    7.649    9.226   11.083   11.681   12.767
            0.258333  0.447446  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.122   -6.820
   -4.202   -4.127   -3.638   -3.040   -2.938   -1.758   -1.718   -1.634   -1.234   -0.859
    1.664    2.380    3.301    7.043    7.209    7.674    9.262   11.025   11.643   12.749
            0.266667  0.461880  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.113   -6.818
   -4.199   -4.131   -3.626   -3.040   -2.939   -1.756   -1.719   -1.635   -1.232   -0.848
    1.653    2.312    3.289    7.027    7.210    7.693    9.304   10.966   11.608   12.739
            0.275000  0.476314  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.106   -6.816
   -4.196   -4.135   -3.615   -3.041   -2.940   -1.755   -1.721   -1.635   -1.230   -0.837
    1.648    2.247    3.278    6.998    7.226    7.707    9.349   10.909   11.572   12.739
            0.283333  0.490748  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.100   -6.815
   -4.192   -4.139   -3.606   -3.041   -2.941   -1.752   -1.723   -1.636   -1.229   -0.827
    1.649    2.187    3.268    6.967    7.250    7.715    9.395   10.858   11.536   12.749
            0.291667  0.505181  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.095   -6.814
   -4.189   -4.144   -3.597   -3.041   -2.942   -1.750   -1.725   -1.636   -1.228   -0.818
    1.654    2.130    3.261    6.937    7.274    7.719    9.440   10.814   11.499   12.768
            0.300000  0.519615  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.090   -6.813
   -4.185   -4.148   -3.591   -3.041   -2.943   -1.748   -1.727   -1.637   -1.228   -0.810
    1.665    2.077    3.255    6.912    7.296    7.721    9.480   10.780   11.462   12.794
            0.308333  0.534049  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.087   -6.812
   -4.181   -4.153   -3.586   -3.041   -2.944   -1.745   -1.730   -1.637   -1.227   -0.803
    1.679    2.030    3.251    6.891    7.315    7.722    9.514   10.757   11.427   12.823
            0.316667  0.548483  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.085   -6.812
   -4.176   -4.157   -3.583   -3.041   -2.945   -1.743   -1.732   -1.638   -1.227   -0.798
    1.696    1.990    3.248    6.877    7.329    7.722    9.538   10.744   11.398   12.850
            0.325000  0.562917  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.172   -4.162   -3.581   -3.041   -2.945   -1.740   -1.734   -1.638   -1.227   -0.795
    1.710    1.961    3.247    6.868    7.337    7.722    9.553   10.740   11.378   12.871
            0.333333  0.577350  0.305112
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.042   -2.946   -1.739   -1.737   -1.638   -1.227   -0.794
    1.716    1.950    3.246    6.865    7.339    7.721    9.558   10.740   11.370   12.880
            0.333333  0.577350  0.297484
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.042   -2.946   -1.739   -1.737   -1.638   -1.227   -0.794
    1.717    1.950    3.246    6.866    7.337    7.719    9.560   10.741   11.368   12.881
            0.333333  0.577350  0.289856
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.041   -2.945   -1.738   -1.737   -1.638   -1.227   -0.794
    1.718    1.950    3.247    6.868    7.332    7.714    9.566   10.747   11.362   12.884
            0.333333  0.577350  0.282228
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.041   -2.945   -1.738   -1.737   -1.638   -1.227   -0.794
    1.720    1.949    3.248    6.871    7.324    7.704    9.576   10.755   11.353   12.889
            0.333333  0.577350  0.274601
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.041   -2.945   -1.738   -1.737   -1.638   -1.227   -0.794
    1.723    1.949    3.249    6.876    7.312    7.691    9.590   10.767   11.339   12.897
            0.333333  0.577350  0.266973
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.041   -2.945   -1.738   -1.737   -1.638   -1.227   -0.794
    1.726    1.948    3.251    6.881    7.296    7.675    9.608   10.781   11.322   12.906
            0.333333  0.577350  0.259345
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.811
   -4.168   -4.166   -3.580   -3.041   -2.945   -1.738   -1.738   -1.639   -1.227   -0.794
    1.730    1.947    3.253    6.888    7.278    7.655    9.629   10.799   11.302   12.918
            0.333333  0.577350  0.251717
 -121.525 -120.654  -76.890  -75.956  -75.341  -75.341  -74.572  -74.572   -9.084   -6.812
