#  E (eV)   dos(E)     Int dos(E) EFermi =    6.588 eV
  -8.628  0.3760E-03  0.3760E-05
  -8.618  0.5942E-03  0.9701E-05
  -8.608  0.9293E-03  0.1899E-04
  -8.598  0.1439E-02  0.3338E-04
  -8.588  0.2204E-02  0.5542E-04
  -8.578  0.3341E-02  0.8883E-04
  -8.568  0.5014E-02  0.1390E-03
  -8.558  0.7447E-02  0.2134E-03
  -8.548  0.1095E-01  0.3229E-03
  -8.538  0.1593E-01  0.4823E-03
  -8.528  0.2296E-01  0.7118E-03
  -8.518  0.3274E-01  0.1039E-02
  -8.508  0.4623E-01  0.1502E-02
  -8.498  0.6464E-01  0.2148E-02
  -8.488  0.8948E-01  0.3043E-02
  -8.478  0.1227E+00  0.4269E-02
  -8.468  0.1665E+00  0.5935E-02
  -8.458  0.2239E+00  0.8174E-02
  -8.448  0.2982E+00  0.1116E-01
  -8.438  0.3935E+00  0.1509E-01
  -8.428  0.5143E+00  0.2023E-01
  -8.418  0.6661E+00  0.2690E-01
  -8.408  0.8549E+00  0.3544E-01
  -8.398  0.1087E+01  0.4632E-01
  -8.388  0.1371E+01  0.6003E-01
  -8.378  0.1714E+01  0.7717E-01
  -8.368  0.2124E+01  0.9841E-01
  -8.358  0.2610E+01  0.1245E+00
  -8.348  0.3181E+01  0.1563E+00
  -8.338  0.3845E+01  0.1948E+00
  -8.328  0.4610E+01  0.2409E+00
  -8.318  0.5485E+01  0.2957E+00
  -8.308  0.6475E+01  0.3605E+00
  -8.298  0.7586E+01  0.4363E+00
  -8.288  0.8819E+01  0.5245E+00
  -8.278  0.1018E+02  0.6263E+00
  -8.268  0.1166E+02  0.7429E+00
  -8.258  0.1325E+02  0.8754E+00
  -8.248  0.1496E+02  0.1025E+01
  -8.238  0.1676E+02  0.1193E+01
  -8.228  0.1864E+02  0.1379E+01
  -8.218  0.2058E+02  0.1585E+01
  -8.208  0.2256E+02  0.1810E+01
  -8.198  0.2454E+02  0.2056E+01
  -8.188  0.2649E+02  0.2321E+01
  -8.178  0.2839E+02  0.2605E+01
  -8.168  0.3018E+02  0.2906E+01
  -8.158  0.3184E+02  0.3225E+01
  -8.148  0.3332E+02  0.3558E+01
  -8.138  0.3459E+02  0.3904E+01
  -8.128  0.3562E+02  0.4260E+01
  -8.118  0.3638E+02  0.4624E+01
  -8.108  0.3684E+02  0.4992E+01
  -8.098  0.3699E+02  0.5362E+01
  -8.088  0.3682E+02  0.5730E+01
  -8.078  0.3633E+02  0.6094E+01
  -8.068  0.3552E+02  0.6449E+01
  -8.058  0.3443E+02  0.6793E+01
  -8.048  0.3306E+02  0.7124E+01
  -8.038  0.3146E+02  0.7438E+01
  -8.028  0.2966E+02  0.7735E+01
  -8.018  0.2770E+02  0.8012E+01
  -8.008  0.2563E+02  0.8268E+01
  -7.998  0.2349E+02  0.8503E+01
  -7.988  0.2132E+02  0.8716E+01
  -7.978  0.1916E+02  0.8908E+01
  -7.968  0.1705E+02  0.9078E+01
  -7.958  0.1503E+02  0.9229E+01
  -7.948  0.1312E+02  0.9360E+01
  -7.938  0.1134E+02  0.9473E+01
  -7.928  0.9702E+01  0.9570E+01
  -7.918  0.8219E+01  0.9653E+01
  -7.908  0.6894E+01  0.9722E+01
  -7.898  0.5724E+01  0.9779E+01
  -7.888  0.4705E+01  0.9826E+01
  -7.878  0.3828E+01  0.9864E+01
  -7.868  0.3083E+01  0.9895E+01
  -7.858  0.2458E+01  0.9920E+01
  -7.848  0.1940E+01  0.9939E+01
  -7.838  0.1516E+01  0.9954E+01
  -7.828  0.1172E+01  0.9966E+01
  -7.818  0.8968E+00  0.9975E+01
  -7.808  0.6792E+00  0.9982E+01
  -7.798  0.5092E+00  0.9987E+01
  -7.788  0.3778E+00  0.9990E+01
  -7.778  0.2774E+00  0.9993E+01
  -7.768  0.2016E+00  0.9995E+01
  -7.758  0.1450E+00  0.9997E+01
  -7.748  0.1032E+00  0.9998E+01
  -7.738  0.7269E-01  0.9998E+01
